	primary_id	primary_id_scheme	record_number	secondary_id	secondary_id_scheme	station_name	station_abbreviation	alternative_name	station_crs	longitude	latitude	local_gravity	start_date	end_date	station_type	platform_type	platform_sub_type	operating_institute	operating_territory	city	contact	role	observing_frequency	reporting_time	telecommunication_method	station_automation	measuring_system_model	measuring_system_id	observed_variables	comment	optional_data	bbox_min_longitude	bbox_max_longitude	bbox_min_latitude	bbox_max_latitude	metadata_contact	metadata_contact_role
10	0-20000-0-40780	0	11	40780	3	ILAM			0	46.397777777777776	33.58777777777778		19950326	19950326	1	0	63	NMS	107	Ilam									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
11	0-20700-0-38222	0	12	38343	3	TOLE BI                  			0	73.0	43.0		19990413	19990413	1	0	63	NMS	124	Merke									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
12	0-20000-0-41036	0	13	41036	3	AL-TAIF			0	40.55	21.48333333333333		19850914	19930102	1	0	63	NMS	192	Mecca									[104, 105, 106, 107, 117]							L.Haimberger	0
13	0-20000-0-48453	0	14	48454	3	BANGNA AGROMET			0	100.6061111111111	13.66638888888889		20111104	20111104	1	0	63	NMS	216	Phra Pradaeng									[104, 105, 106, 107, 117]							L.Haimberger	0
14	0-20000-0-60155	0	15	60156	3	CASABLANCA			0	-7.666666666666667	33.56666666666667		19850215	19850215	1	0	63	NMS	136	Casablanca									[104, 105, 106, 107, 117]							L.Haimberger	0
15	0-20000-0-40957	0	16	40957	3	SHINDAND			0	62.28333333333333	33.4		19800904	19800904	1	0	63	NMS	2	Sindand									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
16	0-20000-0-29541	0	17	29541	3	TAJGA			0	85.61666666666666	56.06666666666667		19860128	19860128	1	0	63	NMS	190	Tayga									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
17	0-20000-0-12843	0	18	12840	3	BUDAPEST/PESTSZENTLORINC			0	19.183333333333334	47.43333333333333		19801030	19801030	1	0	63	NMS	99	Budapest									[104, 105, 106, 107, 117]							L.Haimberger	0
18	0-20000-0-74638	0	19	74638	3	MELROSE GUNNERY RANGE, NM.			0	-103.8	34.3		19800724	19800724	1	0	63	NMS	231	Portales									[104, 105, 106, 107, 117]							L.Haimberger	0
19	0-20000-0-84043	0	20	84043	3	IBARRA AEROPUERTO			0	-78.1363888888889	0.3388888888888888		19891130	19891130	1	0	63	NMS	62	Ibarra									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
20	0-20000-0-61075	0	21	59534	3	BIRNI-N'KONNI			0	5.25	13.8		19850112	19850112	1	0	63	NMS	161	Illela									[104, 105, 106, 107, 117]							L.Haimberger	0
21	0-20000-0-71118	0	22	71118	3	WAINWRIGHT CFB AIRFIELD 21, ALTA			0	-111.09555555555556	52.82944444444445		20100621	20100621	1	0	63	NMS	37	Lloydminster									[104, 105, 106, 107, 117]							L.Haimberger	0
22	0-20000-0-60318	0	23	60318	3	Tétouan			0	-5.331666666666666	35.59277777777778		19860921	19860921	1	0	63	NMS	136	Tetouan									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
23	0-20000-0-10648	0	24	10648	3	MICHELSTADT-VIELBRUNN			0	9.099722222222224	49.717777777777776		20030922	20030922	1	0	63	NMS	56	Michelstadt									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
24	0-20000-0-64870	0	25	60854	3	NGAOUNDERE			0	13.566666666666666	7.35		19860813	19860813	1	0	63	NMS	46	Ngaoundere									[104, 105, 106, 107, 117]							L.Haimberger	0
25	0-20000-0-16541	0	26	16541	3	PERDASDEFOGU			0	9.443055555555556	39.67472222222222		19911005	19911005	1	0	63	NMS	109	Tortoli									[104, 105, 106, 107, 117]							L.Haimberger	0
26	0-20000-0-94474	0	27	94464	3	PUKATJA			0	132.1772222222222	-26.26361111111111		19800826	19800826	1	0	63	NMS	13	Alice Springs									[104, 105, 106, 107, 117]							L.Haimberger	0
27	0-20000-0-48435	0	28	48435	3	PAK CHONG AGROMET			0	101.32138888888888	14.641944444444444		20090108	20090108	1	0	63	NMS	216	Pak Chong									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
28	0-20000-0-48943	0	29	48943	3	NAPHENG (PAKCHENG)			0	102.95	18.266666666666666		19880505	20081009	1	0	63	NMS	125	Nong Khai									[104, 105, 106, 107, 117]							L.Haimberger	0
29	0-20000-0-87576	0	30	87587	3	EZEIZA AERO			0	-58.54222222222222	-34.81861111111112		19860202	19860202	1	0	63	NMS	10	San Vicente									[104, 105, 106, 107, 117]							L.Haimberger	0
30	0-20000-0-43466	0	31	43450	3	COLOMBO			0	79.86666666666666	6.9		20160805	20160805	1	0	63	NMS	129	Katunayaka									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
31	0-20000-0-97378	0	32	97378	3	ROTE/LEKUNIK BAA			0	123.0736111111111	-10.766388888888889		19850301	19900220	1	0	63	NMS	100	Kupang									[104, 105, 106, 107, 117]							L.Haimberger	0
32	0-20000-0-71948	0	33	71948	3	CAPE PARRY A, NWT			0	-124.71666666666668	70.16666666666667		19790729	19790729	1	0	63	NMS	37	None									[104, 105, 106, 107, 117]							L.Haimberger	0
33	0-20000-0-23274	0	34	23274	3	IGARKA			0	86.56666666666666	67.46666666666667		19920215	19920215	1	0	63	NMS	190	Dudinka									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
34	0-20000-0-94134	0	35	94134	3	BLACK POINT			0	132.14305555555555	-11.15388888888889		20010416	20010416	1	0	63	NMS	13	Darwin									[104, 105, 106, 107, 117]							L.Haimberger	0
35	0-20000-0-61437	0	36	61437	3	AKJOUJT			0	-14.366666666666667	19.75		19790725	19821214	1	0	63	NMS	150	Atar									[104, 105, 106, 107, 117]							L.Haimberger	0
36	0-20000-0-63330	0	37	63330	3	MAKALE			0	39.48333333333333	13.5		19840511	19840511	1	0	63	NMS	68	Abiy Adi									[104, 105, 106, 107, 117]							L.Haimberger	0
37	0-20000-0-54377	0	38	54377	3	JI'AN (54377-0)			0	126.21666666666668	41.15		19890114	19890114	1	0	63	NMS	47	Huanren									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
38	0-20000-0-27271	0	39	27271	3	SAR'JA			0	45.53333333333333	58.36666666666667		19930616	19930616	1	0	63	NMS	190	Sharya									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
39	0-20000-0-48077	0	40	48077	3	Pyay			0	95.21666666666668	18.8		19851119	19851119	1	0	63	NMS	145	Pyay									[104, 105, 106, 107, 117]							L.Haimberger	0
40	0-20000-0-47576	0	41	47577	3	MUTSU			0	141.21138888888888	41.28333333333333		19890329	19890329	1	0	63	NMS	113	Mutsu									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
41	0-20500-0-80417	0	42	94037	3	YULE ISLAND			0	146.52	-8.82		19790807	19790807	1	0	63	NMS	175	Port Moresby									[104, 105, 106, 107, 117]							L.Haimberger	0
42	0-20000-0-40918	0	43	40918	3	ISKACHEM			0	71.56666666666666	36.7		19850429	19850429	1	0	63	NMS	2	Eskasem									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
43	0-20000-0-08008	0	44	8008	3	LUGO/ROZAS			0	-7.4575	43.11138888888889		19840914	19840914	1	0	63	NMS	67	Lugo									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
44	0-20000-0-67095	0	45	63474	3	TOAMASINA			0	49.4	-18.116666666666667		19851007	19920515	1	0	63	NMS	141	Toamasina									[104, 105, 106, 107, 117]							L.Haimberger	0
45	0-20000-0-40550	0	46	40550	3	ABDALY			0	47.69055555555556	30.06583333333333		19831130	19831130	1	0	63	NMS	122	Khorramshahr									[104, 105, 106, 107, 117]							L.Haimberger	0
46	0-20000-0-60200	0	47	60200	3	BOUARFA			0	-1.95	32.56666666666667		19860228	19860228	1	0	63	NMS	136	Nador									[104, 105, 106, 107, 117]							L.Haimberger	0
47	0-20000-0-98336	0	48	98336	3	CASIGURAN			0	122.11666666666666	16.25		19790208	19790208	1	0	63	NMS	176	Santiago									[104, 105, 106, 107, 117]							L.Haimberger	0
48	0-20000-0-15462	0	49	15481	3	MEDGIDIA			0	28.25138888888889	44.24333333333333		19830131	19830131	1	0	63	NMS	188	Ovidiu									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
49	0-20000-0-71220	0	50	71100	3	LUCY ISLAND LIGHTSTATION, BC			0	-130.60888888888888	54.29583333333333		19860331	19860331	1	0	63	NMS	37	Prince Rupert									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
50	0-20000-0-83714	0	51	83714	3	CAMPOS DO JORDAO (83714-0)			0	-45.583333333333336	-22.73333333333333		20010417	20010417	1	0	63	NMS	30	Campos Do Jordao									[104, 105, 106, 107, 117]							L.Haimberger	0
51	0-20000-0-61489	0	52	61489	3	ROSSO			0	-15.816666666666666	16.5		19800118	19870922	1	0	63	NMS	204	Richard Toll									[104, 105, 106, 107, 117]							L.Haimberger	0
52	0-20000-0-43158	0	53	43158	3	SANGLI			0	74.6	16.85		20160421	20160421	1	0	63	NMS	104	Budhgaon									[104, 105, 106, 107, 117]							L.Haimberger	0
53	0-20000-0-42484	0	54	42484	3	BALLIA			0	84.16666666666667	25.75		19790516	19790516	1	0	63	NMS	104	Ballia									[104, 105, 106, 107, 117]							L.Haimberger	0
54	0-20000-0-92070	0	55	94075	3	SIDEIA			0	150.66666666666666	-10.616666666666667		19790709	19790709	1	0	63	NMS	175	Alotau									[104, 105, 106, 107, 117]							L.Haimberger	0
55	0-20000-0-43364	0	56	43364	3	HUT BAY			0	92.55	10.583333333333334		19800305	19800305	1	0	63	NMS	104	Port Blair									[39, 106, 107, 117]							L.Haimberger	0
56	0-620-2001-08558	0	57	8557	3	EVORA / C.C.			0	-7.888055555555555	38.53666666666666		19900704	19900704	1	0	63	NMS	183	Evora									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
57	0-20000-0-41164	0	58	41164	3	ALGUWAYRIYAH			0	51.266666666666666	25.83333333333333		20140317	20140317	1	0	63	NMS	186	Khor									[104, 105, 106, 107, 117]							L.Haimberger	0
58	0-20000-0-63402	0	59	63402	3	JIMMA			0	36.833333333333336	7.666666666666667		19890330	19890330	1	0	63	NMS	68	Jimma									[104, 105, 106, 107, 117]							L.Haimberger	0
59	0-20000-0-64170	0	60	64170	3	WALIKALE			0	27.0	-1.4166666666666667		19860330	19860330	1	0	63	NMS	39	Kindu									[104, 105, 106, 107, 117]							L.Haimberger	0
60	0-20000-0-17160	0	61	17160	3	KIRSEHIR			0	34.15611111111111	39.16388888888888		19870919	19870919	1	0	63	NMS	223	Ortakoy									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
61	0-20000-0-37085	0	62	37085	3	KOCHUBEJ			0	46.55	44.4		19810125	19810125	1	0	63	NMS	190	Kizlyar									[104, 105, 106, 107, 117]							L.Haimberger	0
62	0-20000-0-94356	0	63	94356	3	CHARTERS TOWERS AIRPORT			0	146.27083333333334	-20.04638888888889		19801207	19801207	1	0	63	NMS	13	Townsville									[104, 105, 106, 107, 117]							L.Haimberger	0
63	0-20000-0-61972	0	64	59437	3	ILE EUROPA			0	40.34055555555556	-22.344166666666663		19911224	19911224	1	0	63	NMS	74	Toliary									[104, 105, 106, 107, 117]							L.Haimberger	0
64	0-20000-0-25563	0	65	42959	3	ANADYR'			0	177.56666666666666	64.78333333333333		19880222	19880222	1	0	63	NMS	190	Anadyr									[104, 105, 106, 107, 117]							L.Haimberger	0
65	0-20000-0-22422	0	66	22422	3	GRIDINO			0	34.766666666666666	65.9		19870824	19870824	1	0	63	NMS	190	Kem									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
66	0-20000-0-94231	0	67	94231	3	LAJAMANU			0	130.63583333333332	-18.3325		19790720	19790720	1	0	63	NMS	13	Katherine									[104, 105, 106, 107, 117]							L.Haimberger	0
67	0-20000-0-93586	0	68	93586	3	BROTHERS ISLAND AWS			0	174.44166666666666	-41.10305555555556		19930211	19930211	1	0	63	NMS	170	Porirua									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
68	0-20000-0-61017	0	69	60017	3	BILMA			0	12.916666666666666	18.683333333333334		19810621	19810621	1	0	63	NMS	161	Agadez									[104, 105, 106, 107, 117]							L.Haimberger	0
69	0-20000-0-27511	0	70	27511	3	NOVO-JERUSALIM			0	36.81666666666667	55.9		19860505	19860505	1	0	63	NMS	190	Istra									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
70	0-20000-0-95901	0	71	94880	3	MOUNT BAW BAW			0	146.27472222222224	-37.83833333333334		19810113	19810113	1	0	63	NMS	13	Pakenham									[104, 105, 106, 107, 117]							L.Haimberger	0
71	0-20000-0-59158	0	72	59158	3	TAIZHONG			0	120.68333333333334	24.15		19850624	19850624	1	0	63	NMS	226	Taichung									[104, 105, 106, 107, 117]							L.Haimberger	0
72	0-20600-0-60769	0	73	58045	3	Djerba + Mellita, Tunisia			0	10.78	33.58		19890512	19890512	1	0	63	NMS	221	Jarjis									[104, 105, 106, 107, 117]							L.Haimberger	0
73	0-20000-0-94515	0	74	94515	3	ROMA AIRPORT			0	148.7777777777778	-26.54416666666667		19800913	19800913	1	0	63	NMS	13	Toowoomba									[104, 105, 106, 107, 117]							L.Haimberger	0
74	0-20000-0-10637	0	75	10639	3	FRANKFURT/MAIN			0	8.52138888888889	50.02583333333333		19800101	19800101	1	0	63	NMS	56	Darmstadt									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
75	0-20000-0-91378	0	76	91378	3	MILI ATOLL, MARSHALL IS.			0	171.73333333333332	6.083333333333333		19940426	19940426	1	0	63	NMS	142	Bairiki									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
76	0-20000-0-71842	0	77	71842	3	SIOUX LOOKOUT A, ONT			0	-91.9	50.11666666666667		19880325	19880325	1	0	63	NMS	37	Kenora									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
77	0-20000-0-11153	0	78	11153	3	MONDSEE			0	13.347222222222223	47.85083333333333		19940816	19940816	1	0	63	NMS	12	Bad Ischl									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
78	0-20000-0-96559	0	79	96559	3	SINTANG			0	111.53333333333332	0.1166666666666666		19810203	19810203	1	0	63	NMS	100	Sri Aman									[104, 105, 106, 107, 117]							L.Haimberger	0
79	0-20000-0-03853	0	80	3853	3	YEOVILTON			0	-2.642777777777778	51.006388888888885		19800728	19800728	1	0	63	NMS	76	Yeovil									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
80	0-20000-0-41989	0	81	41989	3	KUTUBDIA			0	91.85	21.816666666666663		19900906	19961103	1	0	63	NMS	19	Patiya									[104, 105, 106, 107, 117]							L.Haimberger	0
81	0-20000-0-72698	0	82	72698	3	PORTLAND/INT., OR.			0	-122.6	45.6		19850217	19850217	1	0	63	NMS	231	Vancouver									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
82	0-20000-0-86210	0	83	86210	3	SALTO DEL GUAIRA			0	-54.35	-24.03333333333333		19840627	19840627	1	0	63	NMS	185	Guaira									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
83	0-20000-0-94376	0	84	94376	3	THANGOOL AIRPORT			0	150.57083333333333	-24.49361111111111		19810328	19810328	1	0	63	NMS	13	Gladstone									[104, 105, 106, 107, 117]							L.Haimberger	0
84	0-20000-0-41700	0	85	41700	3	BAHAWALPUR			0	71.78333333333333	29.4		19940727	19940727	1	0	63	NMS	177	Bahawalpur									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
85	0-20000-0-16362	0	86	16362	3	LAMEZIA TERME			0	16.241666666666667	38.90833333333333		19870114	19870114	1	0	63	NMS	109	Catanzaro									[104, 105, 106, 107, 117]							L.Haimberger	0
86	0-20000-0-71918	0	87	71919	3	CAM FOUR, NU			0	-89.72583333333334	68.43694444444445		19910629	19910629	1	0	63	NMS	37	None									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
87	0-20300-0-03322	0	88	3329	3	AUGHTON			0	-2.917	53.55		19930208	19930208	1	0	63	NMS	76	Bolton									[104, 105, 106, 107, 117]							L.Haimberger	0
88	0-20000-0-94743	0	89	94743	3	MOUNT BOYCE AWS			0	150.27416666666667	-33.618611111111115		19820708	19820708	1	0	63	NMS	13	Lithgow									[104, 105, 106, 107, 117]							L.Haimberger	0
89	0-20000-0-88903	0	90	88903	3	GRYTVIKEN,  SOUTH GEORGIA			0	-36.49638888888889	-54.28388888888889		19801018	19801018	1	0	63	NMS	89	None									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
90	0-20000-0-94360	0	91	94360	3	COLLINSVILLE POST OFFICE			0	147.8463888888889	-20.55333333333333		19820823	19820823	1	0	63	NMS	13	Bowen									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
91	0-20000-0-34186	0	92	34186	3	ERSHOV			0	48.3	51.36666666666667		19931116	19931116	1	0	63	NMS	190	Yershov									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
92	0-20000-0-96087	0	93	96087	3	BATAM/HANG NADIM			0	104.11361111111113	1.1191666666666666		19890717	19890717	1	0	63	NMS	100	Singapore									[104, 105, 106, 107, 117]							L.Haimberger	0
93	0-20000-0-94672	0	94	94675	3	ADELAIDE AIRPORT			0	138.52027777777778	-34.9525		19810401	19810401	1	0	63	NMS	13	Adelaide									[104, 105, 106, 107, 117]							L.Haimberger	0
94	0-20000-0-10135	0	95	10136	3	Nordholz (WP)			0	8.667499999999999	53.7775		19791213	19791213	1	0	63	NMS	56	Cuxhaven									[39, 106, 107, 117]							L.Haimberger	0
95	0-20000-0-64203	0	96	64203	3	KITONA			0	12.45	-5.916666666666667		19801212	19801212	1	0	63	NMS	39	Soyo									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
96	0-20000-0-94237	0	97	94237	3	LARRIMAH			0	133.2136111111111	-15.574722222222222		19821202	19821202	1	0	63	NMS	13	Katherine									[104, 105, 106, 107, 117]							L.Haimberger	0
97	0-20000-0-30504	0	98	30504	3	TULUN			0	100.63333333333334	54.6		19810116	19810116	1	0	63	NMS	190	Tulun									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
98	0-20000-0-60531	0	99	60530	3	TLEMCEN-ZENATA			0	-1.4666666666666668	35.016666666666666		19810311	19811016	1	0	63	NMS	61	Wahran									[104, 105, 106, 107, 117]							L.Haimberger	0
99	0-20000-0-60402	0	100	58687	3	BEJAIA-AEROPORT			0	5.066666666666666	36.71666666666667		19870412	19870412	1	0	63	NMS	61	Tazmalt									[104, 105, 106, 107, 117]							L.Haimberger	0
100	0-20000-0-33915	0	101	33915	3	Askania-Nova			0	33.88	46.45111111111111		19911004	19911004	1	0	63	NMS	228	Chaplynka									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
101	0-20000-0-28831	0	102	28831	3	BELORECK			0	58.35583333333334	53.969166666666666		19891030	19891030	1	0	63	NMS	190	Beloretsk									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
102	0-20000-0-43422	0	103	43422	3	MAHA ILLUPPALLAMA			0	80.46666666666667	8.116666666666667		19980621	19980706	1	0	63	NMS	129	Anuradhapura									[104, 105, 106, 107, 117]							L.Haimberger	0
103	0-20000-0-97748	0	104	97041	3	GESER			0	130.89555555555555	-3.8866666666666663		19891205	19891205	1	0	63	NMS	100	Amahai									[104, 105, 106, 107, 117]							L.Haimberger	0
104	0-20000-0-95529	0	105	94529	3	MILES CONSTANCE STREET			0	150.18194444444444	-26.65694444444444		19810218	19810218	1	0	63	NMS	13	Toowoomba									[104, 105, 106, 107, 117]							L.Haimberger	0
105	0-20000-0-47172	0	106	47199	3	GOCHANG			0	126.59888888888888	35.348888888888894		19790502	19790516	1	0	63	NMS	121	Seoul									[104, 105, 106, 107, 117]							L.Haimberger	0
106	0-20000-0-82332	0	107	82331	3	MANAUS (AERO)			0	-59.98333333333333	-3.15		19811213	19811213	1	0	63	NMS	30	Manaus									[39, 106, 107, 117]							L.Haimberger	0
107	0-20000-0-42639	0	108	42639	3	NEW KANDLA			0	70.21666666666667	23.0		19790722	19790828	1	0	63	NMS	104	Kandla									[104, 105, 106, 107, 117]							L.Haimberger	0
108	0-20000-0-37009	0	109	37009	3	DZHUBGA			0	38.71666666666667	44.333333333333336		19810801	19810801	1	0	63	NMS	190	Novomikhaylovskiy									[104, 105, 106, 107, 117]							L.Haimberger	0
109	0-20000-0-95721	0	110	94720	3	COWRA AIRPORT AWS			0	148.6497222222222	-33.845		19810324	19810324	1	0	63	NMS	13	Orange									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
110	0-20000-0-95715	0	111	94715	3	WALGETT AIRPORT AWS			0	148.12222222222223	-30.037222222222223		19801118	19801118	1	0	63	NMS	13	Dubbo									[104, 105, 106, 107, 117]							L.Haimberger	0
111	0-20000-0-64101	0	112	64101	3	LUKOLELA			0	17.2	-1.05		19800918	19831028	1	0	63	NMS	39	Inongo									[104, 105, 106, 107, 117]							L.Haimberger	0
112	0-20000-0-91590	0	113	91590	3	LA TONTOUTA (NLLE-CALEDONIE)			0	166.22222222222223	-22.01722222222222		19800523	19900715	1	0	63	NMS	160	Paita									[104, 105, 106, 107, 117]							L.Haimberger	0
113	0-20000-0-94294	0	114	94297	3	TOWNSVILLE AERO			0	146.76611111111112	-19.24833333333333		19810308	19810308	1	0	63	NMS	13	Townsville									[104, 105, 106, 107, 117]							L.Haimberger	0
114	0-20000-0-83309	0	115	83309	3	DIAMANTINO			0	-56.45	-14.4		19860306	19860306	1	0	63	NMS	30	Diamantino									[39, 106, 107, 117]							L.Haimberger	0
115	0-20000-0-61833	0	116	61833	3	FARANAH/BADALA			0	-10.75	10.033333333333331		20090915	20090915	1	0	63	NMS	85	Dabola									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
116	0-20300-0-72485	0	117	72485	3	TONAPAH APRT (NEV)			0	-117.0833	38.0667		19940712	19940712	1	0	63	NMS	231	Pahrump									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
117	0-20000-0-16312	0	118	16312	3	GIOIA DEL COLLE			0	16.935277777777777	40.76611111111111		19860224	19860224	1	0	63	NMS	109	Gioia Del Colle									[104, 105, 106, 107, 117]							L.Haimberger	0
118	0-20000-0-65594	0	119	65594	3	SAN PEDRO (65594-0)			0	-6.65	4.75		19800305	19860410	1	0	63	NMS	43	San-Pedro									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
119	0-20000-0-03770	0	120	3778	3	LONDON, ST JAMES PARK			0	-0.1311111111111111	51.50472222222222		19891022	19891022	1	0	63	NMS	76	London									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
120	0-20600-0-60549	0	121	58877	3	Mecheria, Algeria			0	-0.43	34.93		19900426	19900426	1	0	63	NMS	61	Wahran									[104, 105, 106, 107, 117]							L.Haimberger	0
121	0-20000-0-74796	0	122	76800	3	AVON PARK GUNNERY RANGE, FL.			0	-81.33333333333333	27.65		19881127	19881127	1	0	63	NMS	231	Sebring									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
122	0-20000-0-64503	0	123	64521	3	MAYUMBA			0	10.65	-3.4166666666666665		19860226	19911114	1	0	63	NMS	75	Tchibanga									[104, 105, 106, 107, 117]							L.Haimberger	0
123	0-20000-0-94980	0	124	94984	3	FLINDERS ISLAND AIRPORT			0	148.0025	-40.09111111111111		19810510	19810510	1	0	63	NMS	13	Launceston									[104, 105, 106, 107, 117]							L.Haimberger	0
124	0-20000-0-60511	0	125	60510	3	TIARET			0	1.4666666666666668	35.35		19810913	19810913	1	0	63	NMS	61	Sidi Ali									[104, 105, 106, 107, 117]							L.Haimberger	0
125	0-20000-0-42705	0	126	42705	3	PURULIA			0	86.41666666666667	23.33333333333333		19790829	19790830	1	0	63	NMS	104	Balarampur									[104, 105, 106, 107, 117]							L.Haimberger	0
126	0-20000-0-11730	0	127	11735	3	SERAK			0	17.108333333333334	50.1875		19890405	19890405	1	0	63	NMS	54	Jesenik									[36, 38, 39, 85, 104, 105, 106, 107, 117]							L.Haimberger	0
127	0-20000-0-94298	0	128	94298	3	MARION REEF			0	152.38916666666665	-19.09638888888889		19810417	19810417	1	0	63	NMS	13	Mackay									[104, 105, 106, 107, 117]							L.Haimberger	0
128	0-20000-0-44285	0	129	44285	3	HUJIRT			0	102.77888888888889	46.89972222222222		19890825	19890825	1	0	63	NMS	146	Bulgan									[104, 105, 106, 107, 117]							L.Haimberger	0
